adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,59058,tt0100491,en,Riff-Raff,"The story of Stevie, a construction worker, and his girlfriend, an unemployed pop singer, serves to show the living conditions of the British poor class",1.501241,/r8TLVWaIiW0bVH5WbivplK8mgwa.jpg,"[{'name': 'Parallax Pictures', 'id': 983}, {'name': 'Channel 4 Television', 'id': 5778}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",6/21/1991,295444,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Riff-Raff,FALSE,6.4,22
FALSE,,1000000,"[{'id': 80, 'name': 'Crime'}]",,36337,,en,Delusion,"In this fast-paced, noirish road movie, a computer expert embezzles half a million dollars and races off to Reno to start anew. Unfortunately, en route, he picks up a pair of hitchers and ends up entangled with a crazed couple who commandeer his car and leave him alone in the desert to die. As soon as he can, he hits the road to get revenge and to find his money before they do.",0.156722,/g2o1J0ulttuwovqLc0ho910MR95.jpg,"[{'name': 'Cineville', 'id': 2832}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/7/1991,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She only wanted love. But money's better than nothing.,Delusion,FALSE,4.8,3
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,22423,tt0101984,en,Guilty by Suspicion,This compelling story vividly recreates Hollywood's infamous 'Blacklist Era'. The witch-hunt has begun and director David Merrill (De Niro) can revive his stalled career by testifying against friends who are suspected communists. Merrill's ex wife (Bening) shares a whirlpool of scandals that draws them closer togheter while his chances for ever making movies again slips further away...,2.458952,/fUpxydE70PNWr7Tu5WpefNnTv2i.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/15/1991,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All it took was a whisper.,Guilty by Suspicion,FALSE,5.9,29
FALSE,"{'id': 124951, 'name': 'Mannequin Collection', 'poster_path': '/tHUiRPu9PmsgDEa4j22fjWHjFkW.jpg', 'backdrop_path': '/qNRyB22N3Y6aGii099by5I51KDJ.jpg'}",13000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",,34376,tt0102395,en,Mannequin Two: On the Move,"Although Jason works as a department store clerk, he is also a reincarnated prince. Long ago, his beloved Jessie was snatched away from him by an evil wizard who used his powers to transform her into wooden statue. Now Jessie is in Jason's department store as a mannequin. When he encounters her, she awakens from her thousand-year sleep. They quickly revive their romance, but the evil wizard has been reincarnated as well, and he's up to no good.",2.62835,/z6teD70HPptwH1HwVsIRPvVHF4G.jpg,"[{'name': 'Gladden Entertainment', 'id': 1648}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/7/1991,3752426,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A lively comedy about a living doll!,Mannequin Two: On the Move,FALSE,4.6,28
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,6463,tt0102609,en,Other People's Money,"A corporate raider threatens a hostile take-over of a ""mom and pop"" company. The patriarch of the company enlists the help of his wife's daughter, who is a lawyer, to try and protect the company. The raider is enamoured of her, and enjoys the thrust and parry of legal manoeuvring as he tries to win her heart. Written by Ed Sutton.",2.129442,/erngFZ0wiev1Fu5MJECs6ECjqyy.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/18/1991,0,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Meet Larry the Liquidator. Arrogant. Greedy. Self-centered. Ruthless. You gotta love the guy.,Other People's Money,FALSE,6.1,34
FALSE,,14000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,14362,tt0102614,en,Out for Justice,"Gino Felino (Steven Seagal) is an NYPD detective from Brooklyn who knows everyone and everything in his neighborhood. Killing his Partner was someone's mistake, because he's now Out For Justice.",6.892056,/p9ytbkDGGgni5E0QdWb1ttxwXCc.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnold Kopelson Productions', 'id': 16775}, {'name': 'Seagal/Nasso Productions', 'id': 17825}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/12/1991,39673161,91,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,No Sleep To Brooklyn!,Out for Justice,FALSE,5.9,113
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,5048,tt0102722,en,Prospero's Books,An exiled magician finds an opportunity for revenge against his enemies muted when his daughter and the son of his chief enemy fall in love in this uniquely structured retelling of the 'The Tempest'.,1.572239,/wjaaUr5wmLoIiyLj7B6Fo8Yuwi8.jpg,"[{'name': 'Allarts', 'id': 1832}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",9/5/1991,1750301,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A magician's spell, the innocence of young love and a dream of revenge unite to create a tempest.",Prospero's Books,FALSE,6.5,27
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",,9588,tt0102744,en,Quigley Down Under,"American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston.",12.620366,/fAzHPfOROzF46ftCmEGbkOJOJhW.jpg,"[{'name': 'Pathe', 'id': 7396}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/17/1990,0,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There's a price on his head. A girl on his mind. And a twinkle in his eye.,Quigley Down Under,FALSE,6.5,120
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,27381,tt0104511,en,Innocent Blood,A beautiful vampire turns a crime lord into a creature of the night.,4.046861,/tUzvtT4fo2da15I2PrZrfBqkqzV.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/25/1992,0,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The movie that goes straight for the jugular.,Innocent Blood,FALSE,6.2,57
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,47714,tt0104663,it,Il ladro di bambini,"Antonio, a policeman (carabiniere), has an order to take two children (Rosetta and her brother Luciano) from Milan to Sicily to an orphanage. Their mother has been arrested for forcing Rosetta (11 years old) to work as a prostitute. First the relation between Antonio and the children is tough, but it relaxes so they become temporary friends.",1.231096,/bsvJN94rF9QhorqaGrSLfWp8DJg.jpg,"[{'name': 'Rai 2', 'id': 23119}, {'name': 'Erre Produzioni', 'id': 58353}, {'name': 'Alia Film', 'id': 83998}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",1/1/1992,0,114,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The Stolen Children,FALSE,7.1,17
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,48150,tt0105682,fr,Un Cœur en Hiver,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.",2.319313,/xicuPaq45911O9LLNMWJY03eaN8.jpg,"[{'name': 'Orly Films', 'id': 354}, {'name': 'Cinéa', 'id': 874}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",9/2/1992,1666511,105,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,A Heart in Winter,FALSE,7.5,32
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,5051,tt0106335,en,The Baby of Mâcon,"A town cursed with barren women and famine is saved by a miracle birth to an old, ugly woman: the Mother. Immediately afterwards, the old woman's Daughter (Ormond) claims to have delivered the baby herself in a virgin birth. She imprisons the Mother and begins to exploit the Baby by selling blessings to the desperate townspeople of Mâcon.",4.46536,/zVi0nVoVWiOcF4YwbFwGiju6ajK.jpg,"[{'name': 'Cine Electra', 'id': 1035}, {'name': 'Allarts', 'id': 1832}, {'name': 'La Sept', 'id': 16527}, {'name': 'Union Générale Cinématographique (UGC)', 'id': 30994}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/1/1993,0,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Baby of Mâcon,FALSE,7.3,21
FALSE,"{'id': 98853, 'name': 'Cyborg Collection', 'poster_path': '/fxf2Md5RGMMxgM9yNyr0h1Wvaxu.jpg', 'backdrop_path': '/5EGXww0h3TJ3xaHJ0sNEmbRPn35.jpg'}",5000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,16437,tt0106639,en,Cyborg 2,"In the year 2074, the cybernetics market is dominated by two rival companies: USA's Pinwheel Robotics and Japan's Kobayashi Electronics. Cyborgs are commonplace, used for anything from soldiers to prostitutes. Casella Reese is a prototype cyborg developed for corporate espionage and assassination. She is filled with a liquid explosive called Glass Shadow. Pinwheel plans to eliminate the entire Kobayashi board of directors by using Casella",4.456003,/vlHIw2xnT0RdSTPwjcGhs78oz8u.jpg,"[{'name': 'Trimark Pictures', 'id': 4063}, {'name': 'Anglo-American Film Corporation', 'id': 72479}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/24/1993,0,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Future Beware: The soul is in the software.,Cyborg 2,FALSE,3.9,34
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,41661,tt0107685,en,The Night We Never Met,"Sam has a problem with his roommates: they are disgusting, and don't seem to share his views on responsibility, privacy, and basic hygine. Such is his discomfort with his living arrangements that he agrees to share the occupancy of another flat: he gets two nights a week, the owner (a sleazy frat-boy yuppie named Brian, soon to be married) and Ellen (a would-be painter seeking relief from her boring marriage) each get their seperate nights in the flat. Things go extremely well until Sam and Brian swap nights without telling Ellen, who attributes the ""nice"" things that happen around the place to the slob Brian, while berating the responsible Sam for his hedonistic lifestyle.",1.132307,/7IipC2iRA1qwWmTebXXfrZvqVCs.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Tribeca Productions', 'id': 11391}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/30/1993,1884814,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Night We Never Met,FALSE,5.6,7
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,37797,tt0113824,ja,耳をすませば,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'. Curious as to who he is, Shizuku meets a boy her age whom she finds infuriating, but discovers to her shock that he is her 'Prince of Books'. As she grows closer to him, she realises that he merely read all those books to bring himself closer to her. The boy Seiji aspires to be a violin maker in Italy, and it is his dreams that make Shizuku realise that she has no clear path for her life. Knowing that her strength lies in writing, she tests her talents by writing a story about Baron, a cat statuette belonging to Seiji's grandfather",10.550235,/uPLuwtMQm3wDTKm7cZQHsszYGRo.jpg,"[{'name': 'Studio Ghibli', 'id': 10342}, {'name': 'Mimi wo Sumaseba Production Committee', 'id': 12522}, {'name': 'Nippon Television Network (NTV)', 'id': 20192}, {'name': 'Hakuhodo', 'id': 32441}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",7/15/1995,0,111,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,I found someone I like,Whisper of the Heart,FALSE,7.7,349
FALSE,"{'id': 190435, 'name': 'Street Fighter Collection', 'poster_path': '/dOzfm9oCzfVzOPyMfcG5KnZDATf.jpg', 'backdrop_path': '/kkUdnFLEwzHPU8medJE2Vn4pm1B.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",,12613,tt0114563,ja,ストリートファイター II MOVIE,"Bison, the ruthless leader of the international terrorist organization Shadowlaw, has been desperately searching for the greatest fighter on the planet for years. He finds it in Ryu, a young wanderer who never stays in one place long enough for Bison to find him. He does, however, get a fix on Ken Masters, an American martial arts champion who studied with Ryu as a child under the same master. Meanwhile, Major Guile of the United States Army is forced to team up with Chun Li from China in hopes of apprehending Bison and putting a stop his international ring of crime.",6.878263,/fVqAjou65kbi4jZ06m9mzeiLTNy.jpg,"[{'name': 'Sony Music Entertainment Japan', 'id': 648}, {'name': 'Group TAC', 'id': 5397}, {'name': 'Capcom', 'id': 7220}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",8/6/1994,0,102,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,The Final Battle Of Good Against Evil Is About To Begin!,Street Fighter II: The Animated Movie,FALSE,6.7,34
FALSE,"{'id': 104068, 'name': 'Tales of the Four Seasons', 'poster_path': '/hfKh2kHAHLuLleJjPiVjPYu16IS.jpg', 'backdrop_path': '/cbG4r8Xc0ZOILiCeiHipyhotr9p.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,37563,tt0115940,fr,Conte d'été,"A shy maths graduate takes a holiday in Dinard before starting his first job. He hopes his sort-of girlfriend will join him, but soon strikes up a friendship with another girl working in town. She in turn introduces him to a further young lady who fancies him. Thus the quiet young lad finds he is having to do some tricky juggling in territory new to him.",2.207306,/9BwNmNi9qUFjlWqLK5E4rJPdjB5.jpg,"[{'name': 'Les Films du Losange', 'id': 223}, {'name': 'Canal+', 'id': 5358}, {'name': 'La Sept Cinéma', 'id': 16366}, {'name': 'Sofilmka', 'id': 95472}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",6/5/1996,0,113,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,A Summer's Tale,FALSE,7,23
FALSE,,26000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,9092,tt0119227,en,Snow White: A Tale of Terror,"Based somewhat more authentically on the Grimm Brothers' story of a young woman who is unliked by her stepmother, the film includes the talking mirror, a poisoned apple, and some ruffian gold (not diamond) miners (and they aren't dwarfs or cute). It takes place at the time of the Crusades, and depicts the attitudes of the wealthy and the peasant classes toward one another.",4.584166,/hxyl6YZ0jinlOARqPJuGLDBh1pn.jpg,"[{'name': 'Interscope Communications', 'id': 10201}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/18/1997,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The fairy tale is over.,Snow White: A Tale of Terror,FALSE,6,62
FALSE,"{'id': 108043, 'name': 'Hamilton Collection', 'poster_path': '/ipx8qvXFmE7yzS2QBl77SvUIF7p.jpg', 'backdrop_path': '/5ncxmwqLvz7CjipQioIkG9nLhip.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,17629,tt0119249,sv,Hamilton,Swedish agents Carl Hamilton and Åke Stålhandske are ordered to stop Russian smugglers.,2.526907,/wy9DNYO3wGj3pu5LN8A2dlfwSD.jpg,"[{'name': 'Moviola Film och Television AB', 'id': 6782}, {'name': 'TV4 Sweden AB', 'id': 8267}, {'name': 'Yellow Cottage', 'id': 17809}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",1/30/1998,0,122,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Hamilton,FALSE,6,16
FALSE,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",,26644,tt0119893,en,Photographing Fairies,"Photographer Charles Castle is numbed with grief following the death of his beautiful bride. He goes off to war, working in the trenches as a photographer. Following the war and still in grief Charles is given some photographs purporting to be of fairies. His search for the truth leads him to Burkinwell, a seemingly peaceful village seething with secrets",0.910451,/jGmCeOiNxLtHO8KQbqbkYgShhb0.jpg,"[{'name': 'Arts Council of England', 'id': 718}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'British Screen Productions', 'id': 12745}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",9/19/1997,0,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Photographing Fairies,FALSE,5.2,6
